instance,snapshot,seed,heuristic,hv2d
j6012_7,2,2,nsga2,1.2100000000000002
j6012_7,2,2,nsga3,1.2100000000000002
j6012_7,2,3,nsga2,1.2100000000000002
j6012_7,2,3,nsga3,1.2100000000000002
j6012_7,2,4,nsga2,1.2100000000000002
j6012_7,2,4,nsga3,1.2100000000000002
j6012_7,3,0,dom,1.1996366083445493
j6012_7,3,1,dom,1.1996366083445493
j6012_7,3,2,dom,1.1996366083445493
j6012_7,3,3,dom,1.1996366083445493
j6012_7,3,4,dom,1.1996366083445493
j6012_7,3,0,wdeg,1.1996366083445493
j6012_7,3,1,wdeg,1.1996366083445493
j6012_7,3,2,wdeg,1.1996366083445493
j6012_7,3,3,wdeg,1.1996366083445493
j6012_7,3,4,wdeg,1.1996366083445493
j6012_7,3,0,activity,0.11000000000000011
j6012_7,3,1,activity,0.11000000000000011
j6012_7,3,2,activity,0.11000000000000011
j6012_7,3,3,activity,0.11000000000000011
j6012_7,3,4,activity,0.11000000000000011
j6012_7,3,0,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,3,1,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,3,2,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,3,3,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,3,4,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,3,0,nsga2,1.2100000000000002
j6012_7,3,0,nsga3,1.2100000000000002
j6012_7,3,1,nsga2,1.2100000000000002
j6012_7,3,1,nsga3,1.2100000000000002
j6012_7,3,2,nsga2,1.2100000000000002
j6012_7,3,2,nsga3,1.2100000000000002
j6012_7,3,3,nsga2,1.2100000000000002
j6012_7,3,3,nsga3,1.2100000000000002
j6012_7,3,4,nsga2,1.2100000000000002
j6012_7,3,4,nsga3,1.2100000000000002
j6012_7,3,0,dom,1.1996366083445493
j6012_7,3,1,dom,1.1996366083445493
j6012_7,3,2,dom,1.1996366083445493
j6012_7,3,3,dom,1.1996366083445493
j6012_7,3,4,dom,1.1996366083445493
j6012_7,3,0,wdeg,1.1996366083445493
j6012_7,3,1,wdeg,1.1996366083445493
j6012_7,3,2,wdeg,1.1996366083445493
j6012_7,3,3,wdeg,1.1996366083445493
j6012_7,3,4,wdeg,1.1996366083445493
j6012_7,3,0,activity,0.11000000000000011
j6012_7,3,1,activity,0.11000000000000011
j6012_7,3,2,activity,0.11000000000000011
j6012_7,3,3,activity,0.11000000000000011
j6012_7,3,4,activity,0.11000000000000011
j6012_7,3,0,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,3,1,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,3,2,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,3,3,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,3,4,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,3,0,nsga2,1.2100000000000002
j6012_7,3,0,nsga3,1.2100000000000002
j6012_7,3,1,nsga2,1.2100000000000002
j6012_7,3,1,nsga3,1.2100000000000002
j6012_7,3,2,nsga2,1.2100000000000002
j6012_7,3,2,nsga3,1.2100000000000002
j6012_7,3,3,nsga2,1.2100000000000002
j6012_7,3,3,nsga3,1.2100000000000002
j6012_7,3,4,nsga2,1.2100000000000002
j6012_7,3,4,nsga3,1.2100000000000002
j6012_7,4,0,dom,1.1996366083445493
j6012_7,4,1,dom,1.1996366083445493
j6012_7,4,2,dom,1.1996366083445493
j6012_7,4,3,dom,1.1996366083445493
j6012_7,4,4,dom,1.1996366083445493
j6012_7,4,0,wdeg,1.1996366083445493
j6012_7,4,1,wdeg,1.1996366083445493
j6012_7,4,2,wdeg,1.1996366083445493
j6012_7,4,3,wdeg,1.1996366083445493
j6012_7,4,4,wdeg,1.1996366083445493
j6012_7,4,0,activity,0.11000000000000011
j6012_7,4,1,activity,0.11000000000000011
j6012_7,4,2,activity,0.11000000000000011
j6012_7,4,3,activity,0.11000000000000011
j6012_7,4,4,activity,0.11000000000000011
j6012_7,4,0,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,4,1,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,4,2,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,4,3,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,4,4,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,4,0,nsga2,1.2100000000000002
j6012_7,4,0,nsga3,1.2100000000000002
j6012_7,4,1,nsga2,1.2100000000000002
j6012_7,4,1,nsga3,1.2100000000000002
j6012_7,4,2,nsga2,1.2100000000000002
j6012_7,4,2,nsga3,1.2100000000000002
j6012_7,4,3,nsga2,1.2100000000000002
j6012_7,4,3,nsga3,1.2100000000000002
j6012_7,4,4,nsga2,1.2100000000000002
j6012_7,4,4,nsga3,1.2100000000000002
j6012_7,4,0,dom,1.1996366083445493
j6012_7,4,1,dom,1.1996366083445493
j6012_7,4,2,dom,1.1996366083445493
j6012_7,4,3,dom,1.1996366083445493
j6012_7,4,4,dom,1.1996366083445493
j6012_7,4,0,wdeg,1.1996366083445493
j6012_7,4,1,wdeg,1.1996366083445493
j6012_7,4,2,wdeg,1.1996366083445493
j6012_7,4,3,wdeg,1.1996366083445493
j6012_7,4,4,wdeg,1.1996366083445493
j6012_7,4,0,activity,0.11000000000000011
j6012_7,4,1,activity,0.11000000000000011
j6012_7,4,2,activity,0.11000000000000011
j6012_7,4,3,activity,0.11000000000000011
j6012_7,4,4,activity,0.11000000000000011
j6012_7,4,0,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,4,1,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,4,2,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,4,3,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,4,4,mo_dyn_hd_cacd,1.1996366083445493
j6012_7,4,0,nsga2,1.2100000000000002
j6012_7,4,0,nsga3,1.2100000000000002
j6012_7,4,1,nsga2,1.2100000000000002
j6012_7,4,1,nsga3,1.2100000000000002
j6012_7,4,2,nsga2,1.2100000000000002
j6012_7,4,2,nsga3,1.2100000000000002
j6012_7,4,3,nsga2,1.2100000000000002
j6012_7,4,3,nsga3,1.2100000000000002
j6012_7,4,4,nsga2,1.2100000000000002
j6012_7,4,4,nsga3,1.2100000000000002
j6012_8,0,0,dom,1.2100000000000002
j6012_8,0,1,dom,1.2100000000000002
j6012_8,0,2,dom,1.2100000000000002
j6012_8,0,3,dom,1.2100000000000002
j6012_8,0,4,dom,1.2100000000000002
j6012_8,0,0,wdeg,1.2100000000000002
j6012_8,0,1,wdeg,1.2100000000000002
j6012_8,0,2,wdeg,1.2100000000000002
j6012_8,0,3,wdeg,1.2100000000000002
j6012_8,0,4,wdeg,1.2100000000000002
j6012_8,0,0,activity,0.11000000000000011
j6012_8,0,1,activity,0.11000000000000011
j6012_8,0,2,activity,0.11000000000000011
j6012_8,0,3,activity,0.11000000000000011
j6012_8,0,4,activity,0.11000000000000011
j6012_8,0,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,0,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,0,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,0,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,0,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,0,0,nsga2,1.2100000000000002
j6012_8,0,0,nsga3,1.2100000000000002
j6012_8,0,1,nsga2,1.2100000000000002
j6012_8,0,1,nsga3,1.2100000000000002
j6012_8,0,2,nsga2,1.2100000000000002
j6012_8,0,2,nsga3,1.2100000000000002
j6012_8,0,3,nsga2,1.2100000000000002
j6012_8,0,3,nsga3,1.2100000000000002
j6012_8,0,4,nsga2,1.2100000000000002
j6012_8,0,4,nsga3,1.2100000000000002
j6012_8,0,0,dom,1.2100000000000002
j6012_8,0,1,dom,1.2100000000000002
j6012_8,0,2,dom,1.2100000000000002
j6012_8,0,3,dom,1.2100000000000002
j6012_8,0,4,dom,1.2100000000000002
j6012_8,0,0,wdeg,1.2100000000000002
j6012_8,0,1,wdeg,1.2100000000000002
j6012_8,0,2,wdeg,1.2100000000000002
j6012_8,0,3,wdeg,1.2100000000000002
j6012_8,0,4,wdeg,1.2100000000000002
j6012_8,0,0,activity,0.11000000000000011
j6012_8,0,1,activity,0.11000000000000011
j6012_8,0,2,activity,0.11000000000000011
j6012_8,0,3,activity,0.11000000000000011
j6012_8,0,4,activity,0.11000000000000011
j6012_8,0,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,0,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,0,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,0,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,0,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,0,0,nsga2,1.2100000000000002
j6012_8,0,0,nsga3,1.2100000000000002
j6012_8,0,1,nsga2,1.2100000000000002
j6012_8,0,1,nsga3,1.2100000000000002
j6012_8,0,2,nsga2,1.2100000000000002
j6012_8,0,2,nsga3,1.2100000000000002
j6012_8,0,3,nsga2,1.2100000000000002
j6012_8,0,3,nsga3,1.2100000000000002
j6012_8,0,4,nsga2,1.2100000000000002
j6012_8,0,4,nsga3,1.2100000000000002
j6012_8,1,0,dom,1.2100000000000002
j6012_8,1,1,dom,1.2100000000000002
j6012_8,1,2,dom,1.2100000000000002
j6012_8,1,3,dom,1.2100000000000002
j6012_8,1,4,dom,1.2100000000000002
j6012_8,1,0,wdeg,1.2100000000000002
j6012_8,1,1,wdeg,1.2100000000000002
j6012_8,1,2,wdeg,1.2100000000000002
j6012_8,1,3,wdeg,1.2100000000000002
j6012_8,1,4,wdeg,1.2100000000000002
j6012_8,1,0,activity,0.11000000000000011
j6012_8,1,1,activity,0.11000000000000011
j6012_8,1,2,activity,0.11000000000000011
j6012_8,1,3,activity,0.11000000000000011
j6012_8,1,4,activity,0.11000000000000011
j6012_8,1,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,1,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,1,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,1,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,1,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,1,0,nsga2,1.2100000000000002
j6012_8,1,0,nsga3,1.2100000000000002
j6012_8,1,1,nsga2,1.2100000000000002
j6012_8,1,1,nsga3,1.2100000000000002
j6012_8,1,2,nsga2,1.2100000000000002
j6012_8,1,2,nsga3,1.2100000000000002
j6012_8,1,3,nsga2,1.2100000000000002
j6012_8,1,3,nsga3,1.2100000000000002
j6012_8,1,4,nsga2,1.2100000000000002
j6012_8,1,4,nsga3,1.2100000000000002
j6012_8,1,0,dom,1.2100000000000002
j6012_8,1,1,dom,1.2100000000000002
j6012_8,1,2,dom,1.2100000000000002
j6012_8,1,3,dom,1.2100000000000002
j6012_8,1,4,dom,1.2100000000000002
j6012_8,1,0,wdeg,1.2100000000000002
j6012_8,1,1,wdeg,1.2100000000000002
j6012_8,1,2,wdeg,1.2100000000000002
j6012_8,1,3,wdeg,1.2100000000000002
j6012_8,1,4,wdeg,1.2100000000000002
j6012_8,1,0,activity,0.11000000000000011
j6012_8,1,1,activity,0.11000000000000011
j6012_8,1,2,activity,0.11000000000000011
j6012_8,1,3,activity,0.11000000000000011
j6012_8,1,4,activity,0.11000000000000011
j6012_8,1,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,1,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,1,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,1,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,1,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,1,0,nsga2,1.2100000000000002
j6012_8,1,0,nsga3,1.2100000000000002
j6012_8,1,1,nsga2,1.2100000000000002
j6012_8,1,1,nsga3,1.2100000000000002
j6012_8,1,2,nsga2,1.2100000000000002
j6012_8,1,2,nsga3,1.2100000000000002
j6012_8,1,3,nsga2,1.2100000000000002
j6012_8,1,3,nsga3,1.2100000000000002
j6012_8,1,4,nsga2,1.2100000000000002
j6012_8,1,4,nsga3,1.2100000000000002
j6012_8,2,0,dom,1.2100000000000002
j6012_8,2,1,dom,1.2100000000000002
j6012_8,2,2,dom,1.2100000000000002
j6012_8,2,3,dom,1.2100000000000002
j6012_8,2,4,dom,1.2100000000000002
j6012_8,2,0,wdeg,1.2100000000000002
j6012_8,2,1,wdeg,1.2100000000000002
j6012_8,2,2,wdeg,1.2100000000000002
j6012_8,2,3,wdeg,1.2100000000000002
j6012_8,2,4,wdeg,1.2100000000000002
j6012_8,2,0,activity,0.11000000000000011
j6012_8,2,1,activity,0.11000000000000011
j6012_8,2,2,activity,0.11000000000000011
j6012_8,2,3,activity,0.11000000000000011
j6012_8,2,4,activity,0.11000000000000011
j6012_8,2,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,2,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,2,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,2,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,2,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,2,0,nsga2,1.2100000000000002
j6012_8,2,0,nsga3,1.2100000000000002
j6012_8,2,1,nsga2,1.2100000000000002
j6012_8,2,1,nsga3,1.2100000000000002
j6012_8,2,2,nsga2,1.2100000000000002
j6012_8,2,2,nsga3,1.2100000000000002
j6012_8,2,3,nsga2,1.2100000000000002
j6012_8,2,3,nsga3,1.2100000000000002
j6012_8,2,4,nsga2,1.2100000000000002
j6012_8,2,4,nsga3,1.2100000000000002
j6012_8,2,0,dom,1.2100000000000002
j6012_8,2,1,dom,1.2100000000000002
j6012_8,2,2,dom,1.2100000000000002
j6012_8,2,3,dom,1.2100000000000002
j6012_8,2,4,dom,1.2100000000000002
j6012_8,2,0,wdeg,1.2100000000000002
j6012_8,2,1,wdeg,1.2100000000000002
j6012_8,2,2,wdeg,1.2100000000000002
j6012_8,2,3,wdeg,1.2100000000000002
j6012_8,2,4,wdeg,1.2100000000000002
j6012_8,2,0,activity,0.11000000000000011
j6012_8,2,1,activity,0.11000000000000011
j6012_8,2,2,activity,0.11000000000000011
j6012_8,2,3,activity,0.11000000000000011
j6012_8,2,4,activity,0.11000000000000011
j6012_8,2,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,2,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,2,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,2,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,2,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,2,0,nsga2,1.2100000000000002
j6012_8,2,0,nsga3,1.2100000000000002
j6012_8,2,1,nsga2,1.2100000000000002
j6012_8,2,1,nsga3,1.2100000000000002
j6012_8,2,2,nsga2,1.2100000000000002
j6012_8,2,2,nsga3,1.2100000000000002
j6012_8,2,3,nsga2,1.2100000000000002
j6012_8,2,3,nsga3,1.2100000000000002
j6012_8,2,4,nsga2,1.2100000000000002
j6012_8,2,4,nsga3,1.2100000000000002
j6012_8,3,0,dom,1.2100000000000002
j6012_8,3,1,dom,1.2100000000000002
j6012_8,3,2,dom,1.2100000000000002
j6012_8,3,3,dom,1.2100000000000002
j6012_8,3,4,dom,1.2100000000000002
j6012_8,3,0,wdeg,1.2100000000000002
j6012_8,3,1,wdeg,1.2100000000000002
j6012_8,3,2,wdeg,1.2100000000000002
j6012_8,3,3,wdeg,1.2100000000000002
j6012_8,3,4,wdeg,1.2100000000000002
j6012_8,3,0,activity,0.11000000000000011
j6012_8,3,1,activity,0.11000000000000011
j6012_8,3,2,activity,0.11000000000000011
j6012_8,3,3,activity,0.11000000000000011
j6012_8,3,4,activity,0.11000000000000011
j6012_8,3,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,3,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,3,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,3,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,3,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,3,0,nsga2,1.2100000000000002
j6012_8,3,0,nsga3,1.2100000000000002
j6012_8,3,1,nsga2,1.2100000000000002
j6012_8,3,1,nsga3,1.2100000000000002
j6012_8,3,2,nsga2,1.2100000000000002
j6012_8,3,2,nsga3,1.2100000000000002
j6012_8,3,3,nsga2,1.2100000000000002
j6012_8,3,3,nsga3,1.2100000000000002
j6012_8,3,4,nsga2,1.2100000000000002
j6012_8,3,4,nsga3,1.2100000000000002
j6012_8,3,0,dom,1.2100000000000002
j6012_8,3,1,dom,1.2100000000000002
j6012_8,3,2,dom,1.2100000000000002
j6012_8,3,3,dom,1.2100000000000002
j6012_8,3,4,dom,1.2100000000000002
j6012_8,3,0,wdeg,1.2100000000000002
j6012_8,3,1,wdeg,1.2100000000000002
j6012_8,3,2,wdeg,1.2100000000000002
j6012_8,3,3,wdeg,1.2100000000000002
j6012_8,3,4,wdeg,1.2100000000000002
j6012_8,3,0,activity,0.11000000000000011
j6012_8,3,1,activity,0.11000000000000011
j6012_8,3,2,activity,0.11000000000000011
j6012_8,3,3,activity,0.11000000000000011
j6012_8,3,4,activity,0.11000000000000011
j6012_8,3,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,3,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,3,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,3,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,3,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,3,0,nsga2,1.2100000000000002
j6012_8,3,0,nsga3,1.2100000000000002
j6012_8,3,1,nsga2,1.2100000000000002
j6012_8,3,1,nsga3,1.2100000000000002
j6012_8,3,2,nsga2,1.2100000000000002
j6012_8,3,2,nsga3,1.2100000000000002
j6012_8,3,3,nsga2,1.2100000000000002
j6012_8,3,3,nsga3,1.2100000000000002
j6012_8,3,4,nsga2,1.2100000000000002
j6012_8,3,4,nsga3,1.2100000000000002
j6012_8,4,0,dom,1.2100000000000002
j6012_8,4,1,dom,1.2100000000000002
j6012_8,4,2,dom,1.2100000000000002
j6012_8,4,3,dom,1.2100000000000002
j6012_8,4,4,dom,1.2100000000000002
j6012_8,4,0,wdeg,1.2100000000000002
j6012_8,4,1,wdeg,1.2100000000000002
j6012_8,4,2,wdeg,1.2100000000000002
j6012_8,4,3,wdeg,1.2100000000000002
j6012_8,4,4,wdeg,1.2100000000000002
j6012_8,4,0,activity,0.11000000000000011
j6012_8,4,1,activity,0.11000000000000011
j6012_8,4,2,activity,0.11000000000000011
j6012_8,4,3,activity,0.11000000000000011
j6012_8,4,4,activity,0.11000000000000011
j6012_8,4,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,4,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,4,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,4,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,4,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,4,0,nsga2,1.1607462686567167
j6012_8,4,0,nsga3,1.1607462686567167
j6012_8,4,1,nsga2,1.1607462686567167
j6012_8,4,1,nsga3,1.1607462686567167
j6012_8,4,2,nsga2,1.1607462686567167
j6012_8,4,2,nsga3,1.1607462686567167
j6012_8,4,3,nsga2,1.1607462686567167
j6012_8,4,3,nsga3,1.1607462686567167
j6012_8,4,4,nsga2,1.1607462686567167
j6012_8,4,4,nsga3,1.1607462686567167
j6012_8,4,0,dom,1.2100000000000002
j6012_8,4,1,dom,1.2100000000000002
j6012_8,4,2,dom,1.2100000000000002
j6012_8,4,3,dom,1.2100000000000002
j6012_8,4,4,dom,1.2100000000000002
j6012_8,4,0,wdeg,1.2100000000000002
j6012_8,4,1,wdeg,1.2100000000000002
j6012_8,4,2,wdeg,1.2100000000000002
j6012_8,4,3,wdeg,1.2100000000000002
j6012_8,4,4,wdeg,1.2100000000000002
j6012_8,4,0,activity,0.11000000000000011
j6012_8,4,1,activity,0.11000000000000011
j6012_8,4,2,activity,0.11000000000000011
j6012_8,4,3,activity,0.11000000000000011
j6012_8,4,4,activity,0.11000000000000011
j6012_8,4,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,4,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,4,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,4,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,4,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_8,4,0,nsga2,1.1607462686567167
j6012_8,4,0,nsga3,1.1607462686567167
j6012_8,4,1,nsga2,1.1607462686567167
j6012_8,4,1,nsga3,1.1607462686567167
j6012_8,4,2,nsga2,1.1607462686567167
j6012_8,4,2,nsga3,1.1607462686567167
j6012_8,4,3,nsga2,1.1607462686567167
j6012_8,4,3,nsga3,1.1607462686567167
j6012_8,4,4,nsga2,1.1607462686567167
j6012_8,4,4,nsga3,1.1607462686567167
j6012_9,0,0,dom,1.2100000000000002
j6012_9,0,1,dom,1.2100000000000002
j6012_9,0,2,dom,1.2100000000000002
j6012_9,0,3,dom,1.2100000000000002
j6012_9,0,4,dom,1.2100000000000002
j6012_9,0,0,wdeg,1.2100000000000002
j6012_9,0,1,wdeg,1.2100000000000002
j6012_9,0,2,wdeg,1.2100000000000002
j6012_9,0,3,wdeg,1.2100000000000002
j6012_9,0,4,wdeg,1.2100000000000002
j6012_9,0,0,activity,0.11000000000000011
j6012_9,0,1,activity,0.11000000000000011
j6012_9,0,2,activity,0.11000000000000011
j6012_9,0,3,activity,0.11000000000000011
j6012_9,0,4,activity,0.11000000000000011
j6012_9,0,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,0,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,0,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,0,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,0,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,0,0,nsga2,1.2100000000000002
j6012_9,0,0,nsga3,1.2100000000000002
j6012_9,0,1,nsga2,1.2100000000000002
j6012_9,0,1,nsga3,1.2100000000000002
j6012_9,0,2,nsga2,1.2100000000000002
j6012_9,0,2,nsga3,1.2100000000000002
j6012_9,0,3,nsga2,1.2100000000000002
j6012_9,0,3,nsga3,1.2100000000000002
j6012_9,0,4,nsga2,1.2100000000000002
j6012_9,0,4,nsga3,1.2100000000000002
j6012_9,0,0,dom,1.2100000000000002
j6012_9,0,1,dom,1.2100000000000002
j6012_9,0,2,dom,1.2100000000000002
j6012_9,0,3,dom,1.2100000000000002
j6012_9,0,4,dom,1.2100000000000002
j6012_9,0,0,wdeg,1.2100000000000002
j6012_9,0,1,wdeg,1.2100000000000002
j6012_9,0,2,wdeg,1.2100000000000002
j6012_9,0,3,wdeg,1.2100000000000002
j6012_9,0,4,wdeg,1.2100000000000002
j6012_9,0,0,activity,0.11000000000000011
j6012_9,0,1,activity,0.11000000000000011
j6012_9,0,2,activity,0.11000000000000011
j6012_9,0,3,activity,0.11000000000000011
j6012_9,0,4,activity,0.11000000000000011
j6012_9,0,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,0,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,0,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,0,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,0,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,0,0,nsga2,1.2100000000000002
j6012_9,0,0,nsga3,1.2100000000000002
j6012_9,0,1,nsga2,1.2100000000000002
j6012_9,0,1,nsga3,1.2100000000000002
j6012_9,0,2,nsga2,1.2100000000000002
j6012_9,0,2,nsga3,1.2100000000000002
j6012_9,0,3,nsga2,1.2100000000000002
j6012_9,0,3,nsga3,1.2100000000000002
j6012_9,0,4,nsga2,1.2100000000000002
j6012_9,0,4,nsga3,1.2100000000000002
j6012_9,1,0,dom,1.2100000000000002
j6012_9,1,1,dom,1.2100000000000002
j6012_9,1,2,dom,1.2100000000000002
j6012_9,1,3,dom,1.2100000000000002
j6012_9,1,4,dom,1.2100000000000002
j6012_9,1,0,wdeg,1.2100000000000002
j6012_9,1,1,wdeg,1.2100000000000002
j6012_9,1,2,wdeg,1.2100000000000002
j6012_9,1,3,wdeg,1.2100000000000002
j6012_9,1,4,wdeg,1.2100000000000002
j6012_9,1,0,activity,0.11000000000000011
j6012_9,1,1,activity,0.11000000000000011
j6012_9,1,2,activity,0.11000000000000011
j6012_9,1,3,activity,0.11000000000000011
j6012_9,1,4,activity,0.11000000000000011
j6012_9,1,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,1,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,1,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,1,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,1,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,1,0,nsga2,1.2100000000000002
j6012_9,1,0,nsga3,1.2100000000000002
j6012_9,1,1,nsga2,1.2100000000000002
j6012_9,1,1,nsga3,1.2100000000000002
j6012_9,1,2,nsga2,1.2100000000000002
j6012_9,1,2,nsga3,1.2100000000000002
j6012_9,1,3,nsga2,1.2100000000000002
j6012_9,1,3,nsga3,1.2100000000000002
j6012_9,1,4,nsga2,1.2100000000000002
j6012_9,1,4,nsga3,1.2100000000000002
j6012_9,1,0,dom,1.2100000000000002
j6012_9,1,1,dom,1.2100000000000002
j6012_9,1,2,dom,1.2100000000000002
j6012_9,1,3,dom,1.2100000000000002
j6012_9,1,4,dom,1.2100000000000002
j6012_9,1,0,wdeg,1.2100000000000002
j6012_9,1,1,wdeg,1.2100000000000002
j6012_9,1,2,wdeg,1.2100000000000002
j6012_9,1,3,wdeg,1.2100000000000002
j6012_9,1,4,wdeg,1.2100000000000002
j6012_9,1,0,activity,0.11000000000000011
j6012_9,1,1,activity,0.11000000000000011
j6012_9,1,2,activity,0.11000000000000011
j6012_9,1,3,activity,0.11000000000000011
j6012_9,1,4,activity,0.11000000000000011
j6012_9,1,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,1,1,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,1,2,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,1,3,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,1,4,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,1,0,nsga2,1.2100000000000002
j6012_9,1,0,nsga3,1.2100000000000002
j6012_9,1,1,nsga2,1.2100000000000002
j6012_9,1,1,nsga3,1.2100000000000002
j6012_9,1,2,nsga2,1.2100000000000002
j6012_9,1,2,nsga3,1.2100000000000002
j6012_9,1,3,nsga2,1.2100000000000002
j6012_9,1,3,nsga3,1.2100000000000002
j6012_9,1,4,nsga2,1.2100000000000002
j6012_9,1,4,nsga3,1.2100000000000002
j6012_9,2,0,dom,1.2100000000000002
j6012_9,2,1,dom,1.2100000000000002
j6012_9,2,2,dom,1.2100000000000002
j6012_9,2,3,dom,1.2100000000000002
j6012_9,2,4,dom,1.2100000000000002
j6012_9,2,0,wdeg,1.2100000000000002
j6012_9,2,1,wdeg,1.2100000000000002
j6012_9,2,2,wdeg,1.2100000000000002
j6012_9,2,3,wdeg,1.2100000000000002
j6012_9,2,4,wdeg,1.2100000000000002
j6012_9,2,0,activity,0.11000000000000011
j6012_9,2,1,activity,0.11000000000000011
j6012_9,2,2,activity,0.11000000000000011
j6012_9,2,3,activity,0.11000000000000011
j6012_9,2,4,activity,0.11000000000000011
j6012_9,2,0,mo_dyn_hd_cacd,1.2100000000000002
j6012_9,2,1,mo_dyn_hd_cacd,1.2100000000000002
